Date,Close,High,Low,Open,Volume,Stock
25-03-2025,1118.550049,1123.5,1096.349976,1109.949951,11720528,AXISBANK.NS
26-03-2025,1096.25,1118.849976,1089.050049,1115,7127060,AXISBANK.NS
27-03-2025,1098.349976,1108,1088.099976,1092,8508917,AXISBANK.NS
28-03-2025,1102,1107,1086.5,1098.400024,4921190,AXISBANK.NS
01-04-2024,1788.739502,1815.66007,1784.544149,1793.034843,2885880,KOTAKBANK.NS
02-04-2024,1755.475952,1796.031477,1752.529109,1791.93599,6851190,KOTAKBANK.NS
03-04-2024,1729.254761,1754.776715,1727.10709,1751.580268,12683551,KOTAKBANK.NS
04-04-2024,1747.234985,1749.78212,1721.413311,1745.087315,13125292,KOTAKBANK.NS
05-04-2024,1783.195557,1785.243239,1738.194831,1747.135105,6558023,KOTAKBANK.NS
08-04-2024,1786.442017,1799.877242,1783.145581,1791.836129,2634811,KOTAKBANK.NS
09-04-2024,1778.650513,1791.036961,1773.755853,1788.389838,2373231,KOTAKBANK.NS
10-04-2024,1823.950928,1827.896676,1782.046903,1786.941563,5525818,KOTAKBANK.NS
12-04-2024,1811.065063,1816.109461,1797.37999,1809.017259,3966227,KOTAKBANK.NS
15-04-2024,1796.181396,1807.718678,1778.051243,1787.990301,4319868,KOTAKBANK.NS
16-04-2024,1790.637451,1802.624314,1773.706057,1776.05346,4096778,KOTAKBANK.NS
18-04-2024,1784.793823,1811.015084,1781.147795,1788.090259,4250740,KOTAKBANK.NS
19-04-2024,1790.687378,1803.023832,1761.069815,1762.06872,3870380,KOTAKBANK.NS
22-04-2024,1807.968384,1820.504693,1798.029326,1811.015093,6151139,KOTAKBANK.NS
23-04-2024,1811.065063,1826.997552,1801.125884,1808.018354,5956005,KOTAKBANK.NS
24-04-2024,1840.782471,1843.479466,1805.82079,1810.016143,3295077,KOTAKBANK.NS
25-04-2024,1640.651733,1695.941232,1600.246068,1663.177094,66179079,KOTAKBANK.NS
26-04-2024,1606.739014,1653.188105,1603.242845,1640.651796,22146849,KOTAKBANK.NS
29-04-2024,1638.604126,1645.446602,1607.737931,1608.337249,11227409,KOTAKBANK.NS
30-04-2024,1622.171997,1645.19681,1618.22637,1638.60406,18206448,KOTAKBANK.NS
02-05-2024,1573.924927,1592.754264,1550.700382,1588.259191,26640478,KOTAKBANK.NS
03-05-2024,1545.006592,1586.161558,1542.159736,1581.266899,16123589,KOTAKBANK.NS
06-05-2024,1622.521729,1631.212155,1592.254853,1603.24281,21608211,KOTAKBANK.NS
07-05-2024,1642.10022,1645.546394,1616.228552,1626.916788,9866785,KOTAKBANK.NS
08-05-2024,1646.545288,1655.635301,1634.3087,1638.204454,9853753,KOTAKBANK.NS
09-05-2024,1641.301025,1660.030497,1635.207728,1646.195685,4656044,KOTAKBANK.NS
10-05-2024,1626.167603,1651.290092,1614.130869,1641.201174,11769402,KOTAKBANK.NS
13-05-2024,1639.403076,1641.850467,1614.230715,1625.218672,5839248,KOTAKBANK.NS
14-05-2024,1644.497681,1648.193581,1630.71274,1640.20234,4282026,KOTAKBANK.NS
15-05-2024,1648.992676,1652.189123,1635.25773,1647.893783,5260900,KOTAKBANK.NS
16-05-2024,1670.219482,1673.166204,1645.396591,1653.1881,6998357,KOTAKBANK.NS
17-05-2024,1694.692627,1703.78264,1663.17712,1672.167266,9617451,KOTAKBANK.NS
21-05-2024,1696.390747,1713.122409,1688.149779,1690.14759,5810167,KOTAKBANK.NS
22-05-2024,1697.689331,1703.083321,1679.259457,1700.935773,6058697,KOTAKBANK.NS
23-05-2024,1707.178955,1711.723901,1695.192093,1698.138814,5681295,KOTAKBANK.NS
24-05-2024,1701.584961,1715.96922,1692.844541,1709.126744,4936177,KOTAKBANK.NS
27-05-2024,1709.126709,1720.114666,1700.636015,1701.584926,3454287,KOTAKBANK.NS
28-05-2024,1701.78479,1714.121244,1696.140952,1710.425344,3716141,KOTAKBANK.NS
29-05-2024,1686.002075,1709.026888,1680.358237,1696.140987,4952472,KOTAKBANK.NS
30-05-2024,1688.249634,1705.730475,1681.157431,1682.505929,5580489,KOTAKBANK.NS
31-05-2024,1678.560303,1701.135536,1658.732059,1701.135536,12804476,KOTAKBANK.NS
03-06-2024,1716.169067,1736.946222,1698.238647,1719.565247,9801071,KOTAKBANK.NS
04-06-2024,1636.156738,1713.621886,1600.695603,1701.385297,15229468,KOTAKBANK.NS
05-06-2024,1716.218994,1722.861738,1643.199049,1660.729884,14426318,KOTAKBANK.NS
06-06-2024,1732.800781,1736.59667,1701.934708,1719.115829,6359901,KOTAKBANK.NS
07-06-2024,1751.780029,1756.724683,1720.114783,1728.156018,4608146,KOTAKBANK.NS
10-06-2024,1743.738892,1771.508383,1734.249292,1748.183971,4848044,KOTAKBANK.NS
11-06-2024,1718.116943,1745.287116,1715.220094,1744.687797,4105647,KOTAKBANK.NS
12-06-2024,1713.871582,1732.101602,1711.024727,1718.216795,5881576,KOTAKBANK.NS
13-06-2024,1724.459961,1735.647772,1717.118032,1729.504481,6016145,KOTAKBANK.NS
14-06-2024,1715.319946,1733.000641,1708.527464,1721.113645,3153666,KOTAKBANK.NS
18-06-2024,1717.517578,1722.76183,1701.385235,1716.718405,5707330,KOTAKBANK.NS
19-06-2024,1744.787598,1761.119795,1713.122353,1727.107025,9959798,KOTAKBANK.NS
20-06-2024,1764.316284,1787.890422,1758.372847,1763.067653,9243104,KOTAKBANK.NS
21-06-2024,1773.706055,1787.041415,1743.389306,1768.062216,19031689,KOTAKBANK.NS
24-06-2024,1770.609375,1773.256376,1747.834289,1755.226211,4228888,KOTAKBANK.NS
25-06-2024,1779.949219,1796.281295,1761.069886,1774.6051,5933859,KOTAKBANK.NS
26-06-2024,1796.181396,1814.01183,1774.155488,1778.051243,6685932,KOTAKBANK.NS
27-06-2024,1828.545898,1835.987693,1783.045719,1789.03915,13342769,KOTAKBANK.NS
28-06-2024,1800.526611,1845.926804,1796.930577,1820.204995,4969007,KOTAKBANK.NS
01-07-2024,1806.120483,1811.165003,1788.040324,1800.526639,2901510,KOTAKBANK.NS
02-07-2024,1767.662598,1818.956355,1735.198179,1818.956355,9625017,KOTAKBANK.NS
03-07-2024,1808.717529,1813.861915,1750.281577,1763.866785,8981003,KOTAKBANK.NS
04-07-2024,1831.842285,1836.537213,1799.327994,1804.622118,5068893,KOTAKBANK.NS
05-07-2024,1850.671631,1855.915883,1816.459127,1818.007479,3465653,KOTAKBANK.NS
08-07-2024,1851.171021,1855.216635,1833.440454,1851.970193,3861203,KOTAKBANK.NS
09-07-2024,1845.826904,1867.952678,1827.996471,1859.162264,3920211,KOTAKBANK.NS
10-07-2024,1827.84668,1842.480665,1818.20722,1840.982308,5629789,KOTAKBANK.NS
11-07-2024,1842.480591,1849.97238,1819.555766,1828.845511,4615372,KOTAKBANK.NS
12-07-2024,1830.843384,1848.973538,1824.250634,1842.480654,4240855,KOTAKBANK.NS
15-07-2024,1841.531738,1855.866004,1824.650216,1836.986671,5909996,KOTAKBANK.NS
16-07-2024,1803.323608,1847.075583,1798.928401,1840.083247,6542702,KOTAKBANK.NS
18-07-2024,1824.75,1829.195079,1791.186811,1803.023813,7590838,KOTAKBANK.NS
19-07-2024,1821.599976,1831,1805.949951,1818.5,4138865,KOTAKBANK.NS
22-07-2024,1757.550049,1821,1748.900024,1821,10742361,KOTAKBANK.NS
23-07-2024,1768.900024,1780.5,1739.150024,1769,6155196,KOTAKBANK.NS
24-07-2024,1746.199951,1780.900024,1729.050049,1767.949951,7487207,KOTAKBANK.NS
25-07-2024,1775.150024,1779,1732,1732,3096397,KOTAKBANK.NS
26-07-2024,1813.849976,1829.849976,1758.099976,1758.099976,5309351,KOTAKBANK.NS
29-07-2024,1793.900024,1827,1783.5,1824.699951,8006367,KOTAKBANK.NS
30-07-2024,1786.099976,1806.650024,1781.300049,1793.900024,5679537,KOTAKBANK.NS
31-07-2024,1807.900024,1816,1773.150024,1793,5806257,KOTAKBANK.NS
01-08-2024,1792.650024,1818.25,1786.25,1807.099976,3816044,KOTAKBANK.NS
02-08-2024,1803.449951,1810,1775,1781.099976,3242589,KOTAKBANK.NS
05-08-2024,1773.650024,1805.599976,1768.550049,1770.199951,4911818,KOTAKBANK.NS
06-08-2024,1770.550049,1792.199951,1760,1785,3924022,KOTAKBANK.NS
07-08-2024,1776.550049,1786.599976,1760.050049,1785,3537745,KOTAKBANK.NS
08-08-2024,1772.75,1781.800049,1762.650024,1766.650024,2472221,KOTAKBANK.NS
09-08-2024,1769.650024,1785.449951,1765,1785.050049,2464443,KOTAKBANK.NS
12-08-2024,1772.550049,1791.050049,1751.25,1761,4544443,KOTAKBANK.NS
13-08-2024,1752.050049,1791.5,1746.099976,1763,3530319,KOTAKBANK.NS
14-08-2024,1747.900024,1760,1744.550049,1755,2585649,KOTAKBANK.NS
16-08-2024,1777.300049,1785.75,1746,1762,2961871,KOTAKBANK.NS
19-08-2024,1781.349976,1790,1771,1780.550049,2172279,KOTAKBANK.NS
20-08-2024,1805.650024,1813.050049,1776.25,1783,3115486,KOTAKBANK.NS
21-08-2024,1812.949951,1817,1787.349976,1800,5717190,KOTAKBANK.NS
22-08-2024,1821.5,1824.300049,1805.800049,1814,3217988,KOTAKBANK.NS
23-08-2024,1818,1827.900024,1812.699951,1821.5,1815186,KOTAKBANK.NS
26-08-2024,1812.5,1822.949951,1809.699951,1820,2356257,KOTAKBANK.NS
27-08-2024,1803.349976,1813.099976,1791.699951,1811.050049,4541696,KOTAKBANK.NS
28-08-2024,1791.300049,1805.900024,1785.849976,1796,4280796,KOTAKBANK.NS
29-08-2024,1777.25,1798.5,1773,1783.25,5531158,KOTAKBANK.NS
30-08-2024,1780.800049,1790,1774.349976,1777.300049,7458172,KOTAKBANK.NS
02-09-2024,1780.25,1793.449951,1772.699951,1782,4048520,KOTAKBANK.NS
03-09-2024,1783.800049,1786.449951,1772.349976,1780.050049,5196273,KOTAKBANK.NS
04-09-2024,1783.800049,1788.300049,1763.5,1770,3192443,KOTAKBANK.NS
05-09-2024,1777.949951,1786.349976,1760,1781.25,3573005,KOTAKBANK.NS
06-09-2024,1764.150024,1781.949951,1756.5,1767.550049,3254880,KOTAKBANK.NS
09-09-2024,1790.150024,1793.949951,1758.449951,1767.699951,3436461,KOTAKBANK.NS
10-09-2024,1791.599976,1799.650024,1778.050049,1798,3497612,KOTAKBANK.NS
11-09-2024,1789.25,1805.449951,1785,1795,3733872,KOTAKBANK.NS
12-09-2024,1827.449951,1834.150024,1795.150024,1803.900024,6365508,KOTAKBANK.NS
13-09-2024,1820.349976,1837,1816.75,1837,2056720,KOTAKBANK.NS
16-09-2024,1831.300049,1845.699951,1828.300049,1833,2730634,KOTAKBANK.NS
17-09-2024,1846.650024,1853.400024,1830.650024,1839.400024,3674862,KOTAKBANK.NS
18-09-2024,1839.699951,1859.449951,1835.599976,1850,6877499,KOTAKBANK.NS
19-09-2024,1871.949951,1875,1845.099976,1849.900024,2892430,KOTAKBANK.NS
20-09-2024,1904.5,1926.300049,1870,1874,18849579,KOTAKBANK.NS
23-09-2024,1934.699951,1942,1908.199951,1914.949951,3686272,KOTAKBANK.NS
24-09-2024,1914.699951,1938.599976,1909.599976,1935,3709386,KOTAKBANK.NS
25-09-2024,1897.949951,1922.699951,1894.300049,1910.050049,3307467,KOTAKBANK.NS
26-09-2024,1902.300049,1913.300049,1884.300049,1895,4204513,KOTAKBANK.NS
27-09-2024,1872.449951,1910,1866.300049,1900,6643112,KOTAKBANK.NS
30-09-2024,1853.949951,1884.449951,1843.099976,1856.699951,3246840,KOTAKBANK.NS
01-10-2024,1879.400024,1884.75,1847,1847,4871526,KOTAKBANK.NS
03-10-2024,1822.800049,1863.650024,1815.800049,1857.900024,6363232,KOTAKBANK.NS
04-10-2024,1809,1850,1798.349976,1815.5,3734632,KOTAKBANK.NS
07-10-2024,1790.25,1836.400024,1769.400024,1810,7446633,KOTAKBANK.NS
08-10-2024,1803.400024,1814,1781.849976,1800,5097103,KOTAKBANK.NS
09-10-2024,1800.800049,1820,1789.900024,1801,7078802,KOTAKBANK.NS
10-10-2024,1876.099976,1884,1805.300049,1809.900024,5905798,KOTAKBANK.NS
11-10-2024,1882.400024,1893.599976,1861.150024,1872.199951,5211580,KOTAKBANK.NS
14-10-2024,1910.800049,1916,1882.449951,1885.050049,4391138,KOTAKBANK.NS
15-10-2024,1895.199951,1915.349976,1887.449951,1912.199951,4295493,KOTAKBANK.NS
16-10-2024,1876.349976,1892.449951,1868.150024,1884,3145556,KOTAKBANK.NS
17-10-2024,1864.050049,1878.300049,1851.300049,1876.349976,3541432,KOTAKBANK.NS
18-10-2024,1871.050049,1878.5,1848,1868,3834767,KOTAKBANK.NS
21-10-2024,1789.199951,1855,1735,1850,13178137,KOTAKBANK.NS
22-10-2024,1763.150024,1795.5,1758.849976,1791.949951,5494382,KOTAKBANK.NS
23-10-2024,1767.800049,1787.050049,1758.099976,1761.150024,2836137,KOTAKBANK.NS
24-10-2024,1762.199951,1772.75,1750.300049,1766,2316820,KOTAKBANK.NS
25-10-2024,1768.849976,1786.5,1757,1765,2829227,KOTAKBANK.NS
28-10-2024,1749.849976,1780.650024,1745.050049,1768,3302148,KOTAKBANK.NS
29-10-2024,1760.199951,1767.150024,1730.699951,1743.5,4158119,KOTAKBANK.NS
30-10-2024,1734.599976,1760,1726.599976,1727,4385949,KOTAKBANK.NS
31-10-2024,1731.099976,1746.599976,1723.949951,1727.349976,2944670,KOTAKBANK.NS
01-11-2024,1744.400024,1754.150024,1736.349976,1739.599976,182489,KOTAKBANK.NS
04-11-2024,1729.349976,1744,1724.25,1744,2884830,KOTAKBANK.NS
05-11-2024,1757.150024,1760.5,1711,1721.5,4028615,KOTAKBANK.NS
06-11-2024,1762.599976,1768.449951,1746.599976,1760.099976,3652252,KOTAKBANK.NS
07-11-2024,1746.900024,1765,1733,1763,3060984,KOTAKBANK.NS
08-11-2024,1745.800049,1764.099976,1738.900024,1745,3646825,KOTAKBANK.NS
11-11-2024,1744,1763.300049,1737.199951,1745,3205030,KOTAKBANK.NS
12-11-2024,1721.400024,1749.400024,1715.199951,1744.800049,3228390,KOTAKBANK.NS
13-11-2024,1687.849976,1728.150024,1679.050049,1714,3593490,KOTAKBANK.NS
14-11-2024,1707.900024,1712.599976,1689.800049,1690,3327758,KOTAKBANK.NS
18-11-2024,1722.75,1728.25,1699.699951,1714,2082415,KOTAKBANK.NS
19-11-2024,1727.75,1739.800049,1713.5,1729.800049,2759663,KOTAKBANK.NS
21-11-2024,1737.099976,1740.75,1703.75,1715.099976,3294059,KOTAKBANK.NS
22-11-2024,1761.449951,1772.199951,1732.900024,1734,3553726,KOTAKBANK.NS
25-11-2024,1790.75,1794.599976,1766.900024,1782,6871432,KOTAKBANK.NS
26-11-2024,1783.599976,1795.949951,1775,1795,2312739,KOTAKBANK.NS
27-11-2024,1783.199951,1805.5,1779.099976,1780.949951,3202444,KOTAKBANK.NS
28-11-2024,1759.199951,1788.900024,1753.5,1783.25,3971395,KOTAKBANK.NS
29-11-2024,1765.25,1773.599976,1757,1757,2987994,KOTAKBANK.NS
02-12-2024,1753.949951,1772.599976,1746,1765,4265280,KOTAKBANK.NS
03-12-2024,1749.900024,1761.199951,1740,1760,3971650,KOTAKBANK.NS
04-12-2024,1757.5,1767,1746.400024,1752,3186786,KOTAKBANK.NS
05-12-2024,1775.150024,1788.650024,1748,1764,5697229,KOTAKBANK.NS
06-12-2024,1776.949951,1785.050049,1761,1773.900024,2595882,KOTAKBANK.NS
09-12-2024,1786.25,1804.949951,1768.099976,1768.099976,2554023,KOTAKBANK.NS
10-12-2024,1794.699951,1802.800049,1783.25,1783.25,1979884,KOTAKBANK.NS
11-12-2024,1794.699951,1806.800049,1789.949951,1796,2393428,KOTAKBANK.NS
12-12-2024,1768.699951,1796.449951,1765.349976,1790,3488259,KOTAKBANK.NS
13-12-2024,1805.650024,1809,1748.050049,1758.349976,3893531,KOTAKBANK.NS
16-12-2024,1804.449951,1813,1793.849976,1803,2989393,KOTAKBANK.NS
17-12-2024,1784.050049,1806.849976,1775,1796.099976,3592861,KOTAKBANK.NS
18-12-2024,1780,1786.699951,1770.349976,1782,3529430,KOTAKBANK.NS
19-12-2024,1762.099976,1768,1745.400024,1763.449951,4074080,KOTAKBANK.NS
20-12-2024,1743.550049,1768.849976,1733.349976,1755,14685688,KOTAKBANK.NS
23-12-2024,1745.349976,1764.199951,1740,1747.5,2748036,KOTAKBANK.NS
24-12-2024,1749.050049,1754.650024,1738.050049,1742.550049,2712625,KOTAKBANK.NS
26-12-2024,1752.800049,1769.449951,1742.050049,1756.800049,1132006,KOTAKBANK.NS
27-12-2024,1759.900024,1777.199951,1754,1760,2448271,KOTAKBANK.NS
30-12-2024,1740.699951,1781,1733.5,1765,5502772,KOTAKBANK.NS
31-12-2024,1786.050049,1796.599976,1735.050049,1735.050049,4731698,KOTAKBANK.NS
01-01-2025,1788.400024,1796.75,1777,1779.25,1484828,KOTAKBANK.NS
02-01-2025,1837.150024,1840.199951,1796.900024,1800,5096987,KOTAKBANK.NS
03-01-2025,1838.650024,1853,1817.099976,1851,4277149,KOTAKBANK.NS
06-01-2025,1779.650024,1825,1772.900024,1821,3992395,KOTAKBANK.NS
07-01-2025,1772.050049,1797.449951,1769.900024,1787,4399938,KOTAKBANK.NS
08-01-2025,1768.650024,1784.699951,1762.449951,1780.099976,4364679,KOTAKBANK.NS
09-01-2025,1790.199951,1808.699951,1774,1774,5469827,KOTAKBANK.NS
10-01-2025,1756.199951,1789.650024,1753.349976,1784.199951,3502618,KOTAKBANK.NS
13-01-2025,1738.400024,1744.550049,1723.75,1732.900024,3092388,KOTAKBANK.NS
14-01-2025,1750.599976,1768.849976,1729.599976,1749.599976,4948961,KOTAKBANK.NS
15-01-2025,1789.599976,1795,1760.099976,1760.099976,3509861,KOTAKBANK.NS
16-01-2025,1805.550049,1814.949951,1785.349976,1795.800049,4451534,KOTAKBANK.NS
17-01-2025,1758.599976,1805.5,1748.300049,1797,3521728,KOTAKBANK.NS
20-01-2025,1920.5,1929.900024,1866,1890,13324315,KOTAKBANK.NS
21-01-2025,1893.300049,1920.949951,1891,1920.949951,4415663,KOTAKBANK.NS
22-01-2025,1917.5,1920.5,1887.050049,1899,4176669,KOTAKBANK.NS
23-01-2025,1894.849976,1923.949951,1892.099976,1907.099976,3161159,KOTAKBANK.NS
24-01-2025,1886.199951,1918.5,1873.050049,1891,4025366,KOTAKBANK.NS
27-01-2025,1881.400024,1898.800049,1862.75,1875,1928503,KOTAKBANK.NS
28-01-2025,1887.75,1905,1870.800049,1895,5157384,KOTAKBANK.NS
29-01-2025,1920.349976,1924.699951,1885,1887.800049,2351631,KOTAKBANK.NS
30-01-2025,1901.5,1938.099976,1877.449951,1920.349976,4239181,KOTAKBANK.NS
31-01-2025,1901.300049,1908.949951,1889.599976,1903.050049,2333229,KOTAKBANK.NS
01-02-2025,1903.099976,1917.150024,1871.599976,1899,1096357,KOTAKBANK.NS
03-02-2025,1884.5,1903.800049,1881.550049,1893.599976,3319808,KOTAKBANK.NS
04-02-2025,1928.5,1941.199951,1877.199951,1891.050049,5332618,KOTAKBANK.NS
05-02-2025,1911.75,1938.949951,1902.349976,1937.800049,3427385,KOTAKBANK.NS
06-02-2025,1915.949951,1920,1896.449951,1917,3193971,KOTAKBANK.NS
07-02-2025,1929.25,1960.599976,1907.900024,1921,4414174,KOTAKBANK.NS
10-02-2025,1960.150024,1965,1923.550049,1935.300049,3569373,KOTAKBANK.NS
11-02-2025,1918.599976,1970.5,1906.599976,1964.599976,3506682,KOTAKBANK.NS
12-02-2025,1943.949951,1949,1904.949951,1923.449951,3219004,KOTAKBANK.NS
13-02-2025,1972.800049,1992.800049,1960.550049,1963,12678373,KOTAKBANK.NS
14-02-2025,1952.400024,1974,1933.349976,1974,2610048,KOTAKBANK.NS
17-02-2025,1945.300049,1963.949951,1932.650024,1955,2300119,KOTAKBANK.NS
18-02-2025,1963.349976,1966,1939.150024,1942.050049,4344125,KOTAKBANK.NS
19-02-2025,1985,1994.900024,1962,1963.949951,3914165,KOTAKBANK.NS
20-02-2025,1970.550049,1982.349976,1960,1982.300049,4724372,KOTAKBANK.NS
21-02-2025,1953.050049,1978.349976,1934.5,1970.550049,4008552,KOTAKBANK.NS
24-02-2025,1966.099976,1970,1933.550049,1938.300049,2218081,KOTAKBANK.NS
25-02-2025,1967.25,1979.550049,1958.599976,1969,4019894,KOTAKBANK.NS
27-02-2025,1947.550049,1975,1939.900024,1972,3708068,KOTAKBANK.NS
28-02-2025,1902.949951,1937.050049,1893.900024,1937.050049,6970315,KOTAKBANK.NS
03-03-2025,1914.599976,1923.650024,1895.199951,1905.550049,2607790,KOTAKBANK.NS
04-03-2025,1907.800049,1916,1896.75,1901.150024,3172050,KOTAKBANK.NS
05-03-2025,1933.099976,1953.650024,1895.400024,1903.099976,3811688,KOTAKBANK.NS
06-03-2025,1921.699951,1944.949951,1909.849976,1944,5193093,KOTAKBANK.NS
07-03-2025,1935.400024,1940.599976,1910.050049,1917,2780338,KOTAKBANK.NS
10-03-2025,1921.75,1940.050049,1916.349976,1932.5,2228534,KOTAKBANK.NS
11-03-2025,1935.199951,1944,1904.449951,1923,3207052,KOTAKBANK.NS
12-03-2025,1982.550049,1997.699951,1938,1940,6704494,KOTAKBANK.NS
13-03-2025,1985.099976,1993.349976,1969.550049,1975.699951,4925794,KOTAKBANK.NS
17-03-2025,1993.099976,1998.849976,1974.25,1980.099976,3170929,KOTAKBANK.NS
18-03-2025,1993.099976,1993.099976,1993.099976,1993.099976,0,KOTAKBANK.NS
19-03-2025,2021.550049,2051,2017.25,2039.25,5338288,KOTAKBANK.NS
20-03-2025,2035.650024,2038.900024,2016.5,2031,2683306,KOTAKBANK.NS
21-03-2025,2079,2097.600098,2035,2040,18850808,KOTAKBANK.NS
24-03-2025,2176.149902,2184.25,2090.25,2100,8508351,KOTAKBANK.NS
25-03-2025,2170,2202.5,2160,2179.899902,7342433,KOTAKBANK.NS
26-03-2025,2144.899902,2176,2129.899902,2175,3016916,KOTAKBANK.NS
27-03-2025,2128.649902,2151.399902,2111.850098,2144,9421224,KOTAKBANK.NS
28-03-2025,2171.199951,2179.899902,2139,2139.300049,3672253,KOTAKBANK.NS
